nama provinsi,kode provinsi,nama kabupaten,kode kabupaten,nama kecamatan,kode kecamatan
MALUKU,81,SERAM BAGIAN TIMUR,8105,PULAU GOROM,810504
MALUKU,81,SERAM BAGIAN TIMUR,8105,PULAU PANJANG,810509
MALUKU,81,SERAM BAGIAN TIMUR,8105,SERAM TIMUR,810502
MALUKU,81,SERAM BAGIAN TIMUR,8105,SIRITAUN WIDA TIMUR,810514
MALUKU,81,SERAM BAGIAN TIMUR,8105,SIWALALAT,810507
MALUKU,81,SERAM BAGIAN TIMUR,8105,TELUK WARU,810515
MALUKU,81,SERAM BAGIAN TIMUR,8105,TEOR,810510
MALUKU,81,SERAM BAGIAN TIMUR,8105,TUTUK TOLU,810506
MALUKU,81,SERAM BAGIAN TIMUR,8105,WAKATE,810505
MALUKU,81,SERAM BAGIAN TIMUR,8105,WERINAMA,810503
PAPUA BARAT DAYA,96,KOTA SORONG,9671,KLAURUNG,967108
PAPUA BARAT DAYA,96,KOTA SORONG,9671,MALADUM MES,967110
PAPUA BARAT DAYA,96,KOTA SORONG,9671,MALAIMSIMSA,967109
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG,967101
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG BARAT,967103
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG KEPULAUAN,967104
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG KOTA,967107
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG MANOI,967106
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG TIMUR,967102
PAPUA BARAT DAYA,96,KOTA SORONG,9671,SORONG UTARA,967105
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT,960501
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT SELATAN,960504
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT TIMUR,960503
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT TIMUR JAUH,960513
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT TIMUR SELATAN,960514
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT TIMUR TENGAH,960512
PAPUA BARAT DAYA,96,MAYBRAT,9605,AIFAT UTARA,960502
PAPUA BARAT DAYA,96,MAYBRAT,9605,AITINYO,960506
PAPUA BARAT DAYA,96,MAYBRAT,9605,AITINYO BARAT,960505
PAPUA BARAT DAYA,96,MAYBRAT,9605,AITINYO RAYA,960523
PAPUA BARAT DAYA,96,MAYBRAT,9605,AITINYO TENGAH,960522
PAPUA BARAT DAYA,96,MAYBRAT,9605,AITINYO UTARA,960507
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU,960508
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU BARAT,960521
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU JAYA,960516
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU SELATAN,960515
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU SELATAN JAYA,960517
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU TENGAH,960520
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU TIMUR,960510
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU TIMUR SELATAN,960518
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU UTARA,960509
PAPUA BARAT DAYA,96,MAYBRAT,9605,AYAMARU UTARA TIMUR,960519
PAPUA BARAT DAYA,96,MAYBRAT,9605,MARE,960511
PAPUA BARAT DAYA,96,MAYBRAT,9605,MARE SELATAN,960524
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,AYAU,960305
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,BATANTA SELATAN,960325
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,BATANTA UTARA,960320
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,KEPULAUAN AYAU,960324
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,KEPULAUAN SEMBILAN,960317
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,KOFIAU,960310
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,KOTA WAISAI,960318
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,MEOS MANSAR,960311
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,MISOOL (MISOOL UTARA),960301
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,MISOOL BARAT,960316
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,MISOOL SELATAN,960313
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,MISOOL TIMUR,960306
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,SALAWATI BARAT,960321
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,SALAWATI TENGAH,960322
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,SALAWATI UTARA,960304
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,SUPNIN,960323
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,TELUK MAYALIBIT,960309
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,TIPLOL MAYALIBIT,960319
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WAIGEO BARAT,960307
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WAIGEO BARAT KEPULAUAN,960315
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WAIGEO SELATAN,960303
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WAIGEO TIMUR,960308
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WAIGEO UTARA,960302
PAPUA BARAT DAYA,96,RAJA AMPAT,9603,WARWARBOMI,960314
PAPUA BARAT DAYA,96,SORONG,9601,AIMAS,960107
PAPUA BARAT DAYA,96,SORONG,9601,BAGUN,960144
PAPUA BARAT DAYA,96,SORONG,9601,BERAUR,960104
PAPUA BARAT DAYA,96,SORONG,9601,BOTAIN,960154
PAPUA BARAT DAYA,96,SORONG,9601,BUK,960147
PAPUA BARAT DAYA,96,SORONG,9601,HOBARD,960152
PAPUA BARAT DAYA,96,SORONG,9601,KLABOT,960117
PAPUA BARAT DAYA,96,SORONG,9601,KLAMONO,960108
PAPUA BARAT DAYA,96,SORONG,9601,KLASAFET,960151
PAPUA BARAT DAYA,96,SORONG,9601,KLASO,960141
PAPUA BARAT DAYA,96,SORONG,9601,KLAWAK,960118
PAPUA BARAT DAYA,96,SORONG,9601,KLAYILI,960140
PAPUA BARAT DAYA,96,SORONG,9601,KONHIR,960150
PAPUA BARAT DAYA,96,SORONG,9601,MAKBON,960101
PAPUA BARAT DAYA,96,SORONG,9601,MALABOTOM,960149
PAPUA BARAT DAYA,96,SORONG,9601,MARIAT,960139
PAPUA BARAT DAYA,96,SORONG,9601,MAUDUS,960120
PAPUA BARAT DAYA,96,SORONG,9601,MAYAMUK,960113
PAPUA BARAT DAYA,96,SORONG,9601,MOISEGEN,960142
PAPUA BARAT DAYA,96,SORONG,9601,SAENGKEDUK,960148
PAPUA BARAT DAYA,96,SORONG,9601,SALAWATI,960105
PAPUA BARAT DAYA,96,SORONG,9601,SALAWATI SELATAN,960114
PAPUA BARAT DAYA,96,SORONG,9601,SALAWATI TENGAH,960153
PAPUA BARAT DAYA,96,SORONG,9601,SAYOSA,960110
PAPUA BARAT DAYA,96,SORONG,9601,SAYOSA TIMUR,960155
PAPUA BARAT DAYA,96,SORONG,9601,SEGET,960106
PAPUA BARAT DAYA,96,SORONG,9601,SEGUN,960112
PAPUA BARAT DAYA,96,SORONG,9601,SORONG,960143
PAPUA BARAT DAYA,96,SORONG,9601,SUNOOK,960146
PAPUA BARAT DAYA,96,SORONG,9601,WEMAK,960145
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,FOKOUR,960224
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,INANWATAN,960204
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,KAIS,960214
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,KAIS DARAT,960226
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,KOKODA,960209
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,KOKODA UTARA,960221
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,KONDA,960215
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,MATEMANI,960220
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,MOSWAREN,960210
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,SAIFI,960222
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,SALKMA,960225
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,SAWIAT,960206
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,SEREMUK,960211
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,TEMINABUAN,960201
PAPUA BARAT DAYA,96,SORONG SELATAN,9602,WAYER,960212
PAPUA BARAT DAYA,96,TAMBRAUW,9604,ABUN,960406
PAPUA BARAT DAYA,96,TAMBRAUW,9604,AMBERBAKEN,960410
PAPUA BARAT DAYA,96,TAMBRAUW,9604,AMBERBAKEN BARAT,960427
PAPUA BARAT DAYA,96,TAMBRAUW,9604,ASES,960415
PAPUA BARAT DAYA,96,TAMBRAUW,9604,BAMUSBAMA,960414
PAPUA BARAT DAYA,96,TAMBRAUW,9604,BIKAR,960413
PAPUA BARAT DAYA,96,TAMBRAUW,9604,FEF,960401
PAPUA BARAT DAYA,96,TAMBRAUW,9604,IRERES,960417
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KASI,960428
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KEBAR,960409
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KEBAR SELATAN,960424
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KEBAR TIMUR,960423
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KWESEFO,960421
PAPUA BARAT DAYA,96,TAMBRAUW,9604,KWOOR,960404
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MANEKAR,960425
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MAWABUAN,960422
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MIYAH,960402
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MIYAH SELATAN,960416
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MORAID,960408
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MPUR,960426
PAPUA BARAT DAYA,96,TAMBRAUW,9604,MUBRANI,960412
PAPUA BARAT DAYA,96,TAMBRAUW,9604,SAUSAPOR,960405
PAPUA BARAT DAYA,96,TAMBRAUW,9604,SELEMKAI,960429
PAPUA BARAT DAYA,96,TAMBRAUW,9604,SENOPI,960411
PAPUA BARAT DAYA,96,TAMBRAUW,9604,SYUJAK,960407
PAPUA BARAT DAYA,96,TAMBRAUW,9604,TINGGOUW,960420
PAPUA BARAT DAYA,96,TAMBRAUW,9604,TOBOUW,960418
PAPUA BARAT DAYA,96,TAMBRAUW,9604,WILHEM ROUMBOUTS,960419
PAPUA BARAT DAYA,96,TAMBRAUW,9604,YEMBUN,960403
NUSA TENGGARA BARAT,52,BIMA,5206,AMBALAWI,520610
NUSA TENGGARA BARAT,52,BIMA,5206,BELO,520604
NUSA TENGGARA BARAT,52,BIMA,5206,BOLO,520602
NUSA TENGGARA BARAT,52,BIMA,5206,DONGGO,520608
NUSA TENGGARA BARAT,52,BIMA,5206,LAMBITU,520617
NUSA TENGGARA BARAT,52,BIMA,5206,LAMBU,520612
NUSA TENGGARA BARAT,52,BIMA,5206,LANGGUDU,520611
NUSA TENGGARA BARAT,52,BIMA,5206,MADAPANGGA,520613
NUSA TENGGARA BARAT,52,BIMA,5206,MONTA,520601
NUSA TENGGARA BARAT,52,BIMA,5206,PALIBELO,520618
NUSA TENGGARA BARAT,52,BIMA,5206,PARADO,520616
NUSA TENGGARA BARAT,52,BIMA,5206,SANGGAR,520609
NUSA TENGGARA BARAT,52,BIMA,5206,SAPE,520606
NUSA TENGGARA BARAT,52,BIMA,5206,SOROMANDI,520615
NUSA TENGGARA BARAT,52,BIMA,5206,TAMBORA,520614
NUSA TENGGARA BARAT,52,BIMA,5206,WAWO,520605
NUSA TENGGARA BARAT,52,BIMA,5206,WERA,520607
NUSA TENGGARA BARAT,52,BIMA,5206,WOHA,520603
NUSA TENGGARA BARAT,52,DOMPU,5205,DOMPU,520501
NUSA TENGGARA BARAT,52,DOMPU,5205,HU'U,520503
NUSA TENGGARA BARAT,52,DOMPU,5205,KEMPO,520502
NUSA TENGGARA BARAT,52,DOMPU,5205,KILO,520504
NUSA TENGGARA BARAT,52,DOMPU,5205,MANGGALEWA,520507
NUSA TENGGARA BARAT,52,DOMPU,5205,PAJO,520508
NUSA TENGGARA BARAT,52,DOMPU,5205,PEKAT,520506
NUSA TENGGARA BARAT,52,DOMPU,5205,WOJA,520505
NUSA TENGGARA BARAT,52,KOTA BIMA,5272,ASAKOTA,527203
NUSA TENGGARA BARAT,52,KOTA BIMA,5272,MPUNDA,527205
NUSA TENGGARA BARAT,52,KOTA BIMA,5272,RABA,527204
NUSA TENGGARA BARAT,52,KOTA BIMA,5272,RASANAE BARAT,527201
NUSA TENGGARA BARAT,52,KOTA BIMA,5272,RASANAE TIMUR,527202
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,AMPENAN,527101
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,CAKRANEGARA,527103
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,MATARAM,527102
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,SANDUBAYA,527106
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,SEKARBELA,527104
NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,SELAPARANG,527105
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,BATU LAYAR,520114
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,GERUNG,520101
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,GUNUNGSARI,520109
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,KEDIRI,520102
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,KURIPAN,520115
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,LABUAPI,520108
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,LEMBAR,520113
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,LINGSAR,520112
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,NARMADA,520103
NUSA TENGGARA BARAT,52,LOMBOK BARAT,5201,SEKOTONG,520107
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,BATUKLIANG,520203
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,BATUKLIANG UTARA,520212
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,JANAPRIA,520207
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,JONGGAT,520202
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,KOPANG,520209
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRAYA,520201
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRAYA BARAT,520205
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRAYA BARAT DAYA,520211
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRAYA TENGAH,520210
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRAYA TIMUR,520206
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PRINGGARATA,520208
NUSA TENGGARA BARAT,52,LOMBOK TENGAH,5202,PUJUT,520204
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,AIKMEL,520309
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,JEROWARU,520320
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,KERUAK,520301
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,LABUHAN HAJI,520317
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,LENEK,520321
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,MASBAGIK,520305
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,MONTONG GADING,520311
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,PRINGGABAYA,520308
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,PRINGGASELA,520312
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SAKRA,520302
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SAKRA BARAT,520319
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SAKRA TIMUR,520318
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SAMBELIA,520310
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SELONG,520307
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SEMBALUN,520315
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SIKUR,520304
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SUKAMULIA,520306
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SURALAGA,520313
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,SUWELA,520316
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,TERARA,520303
NUSA TENGGARA BARAT,52,LOMBOK TIMUR,5203,WANASABA,520314
NUSA TENGGARA BARAT,52,LOMBOK UTARA,5208,BAYAN,520804
NUSA TENGGARA BARAT,52,LOMBOK UTARA,5208,GANGGA,520802
NUSA TENGGARA BARAT,52,LOMBOK UTARA,5208,KAYANGAN,520803
NUSA TENGGARA BARAT,52,LOMBOK UTARA,5208,PEMENANG,520805
NUSA TENGGARA BARAT,52,LOMBOK UTARA,5208,TANJUNG,520801
NUSA TENGGARA BARAT,52,SUMBAWA,5204,ALAS,520405
NUSA TENGGARA BARAT,52,SUMBAWA,5204,ALAS BARAT,520417
NUSA TENGGARA BARAT,52,SUMBAWA,5204,BATU LANTEH,520407
NUSA TENGGARA BARAT,52,SUMBAWA,5204,BUER,520420
NUSA TENGGARA BARAT,52,SUMBAWA,5204,EMPANG,520414
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LABANGKA,520419
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LABUHAN BADAS,520418
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LANTUNG,520429
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LAPE,520412
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LENANGGUAR,520427
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LOPOK,520426
NUSA TENGGARA BARAT,52,SUMBAWA,5204,LUNYUK,520402
NUSA TENGGARA BARAT,52,SUMBAWA,5204,MARONGE,520424
NUSA TENGGARA BARAT,52,SUMBAWA,5204,MOYO HILIR,520409
NUSA TENGGARA BARAT,52,SUMBAWA,5204,MOYO HULU,520410
NUSA TENGGARA BARAT,52,SUMBAWA,5204,MOYO UTARA,520423
NUSA TENGGARA BARAT,52,SUMBAWA,5204,ORONG TELU,520428
NUSA TENGGARA BARAT,52,SUMBAWA,5204,PLAMPANG,520413
NUSA TENGGARA BARAT,52,SUMBAWA,5204,RHEE,520421
NUSA TENGGARA BARAT,52,SUMBAWA,5204,ROPANG,520411
NUSA TENGGARA BARAT,52,SUMBAWA,5204,SUMBAWA,520408
NUSA TENGGARA BARAT,52,SUMBAWA,5204,TARANO,520425
NUSA TENGGARA BARAT,52,SUMBAWA,5204,UNTER IWES,520422
NUSA TENGGARA BARAT,52,SUMBAWA,5204,UTAN,520406
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,BRANG ENE,520707
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,BRANG REA,520705
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,JEREWEH,520701
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,MALUK,520708
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,POTO TANO,520706
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,SEKONGKANG,520704
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,SETELUK,520703
NUSA TENGGARA BARAT,52,SUMBAWA BARAT,5207,TALIWANG,520702
PAPUA SELATAN,93,ASMAT,9304,AGATS,930401
PAPUA SELATAN,93,ASMAT,9304,AKAT,930404
PAPUA SELATAN,93,ASMAT,9304,ASWI,930421
PAPUA SELATAN,93,ASMAT,9304,ATSJ,930402
PAPUA SELATAN,93,ASMAT,9304,AWYU,930422
PAPUA SELATAN,93,ASMAT,9304,AYIP,930418
PAPUA SELATAN,93,ASMAT,9304,BETCBAMU,930419
PAPUA SELATAN,93,ASMAT,9304,DER KOUMUR,930414
PAPUA SELATAN,93,ASMAT,9304,FAYIT,930405
PAPUA SELATAN,93,ASMAT,9304,JETSY,930413
PAPUA SELATAN,93,ASMAT,9304,JOERAT,930411
PAPUA SELATAN,93,ASMAT,9304,JOUTU,930420
PAPUA SELATAN,93,ASMAT,9304,KOLF BRAZA,930409
PAPUA SELATAN,93,ASMAT,9304,KOPAY,930415
PAPUA SELATAN,93,ASMAT,9304,KOROWAY BULUANOP,930423
PAPUA SELATAN,93,ASMAT,9304,PANTAI KASUARI,930406
PAPUA SELATAN,93,ASMAT,9304,PULAU TIGA,930412
PAPUA SELATAN,93,ASMAT,9304,SAFAN,930416
PAPUA SELATAN,93,ASMAT,9304,SAWA ERMA,930403
PAPUA SELATAN,93,ASMAT,9304,SIRETS,930417
PAPUA SELATAN,93,ASMAT,9304,SOR EP,930425
PAPUA SELATAN,93,ASMAT,9304,SUATOR,930407
PAPUA SELATAN,93,ASMAT,9304,SURU-SURU,930408
PAPUA SELATAN,93,ASMAT,9304,TOMOR BIRIP,930424
PAPUA SELATAN,93,ASMAT,9304,UNIR SIRAU,930410
PAPUA SELATAN,93,BOVEN DIGOEL,9302,AMBATKWI,930211
PAPUA SELATAN,93,BOVEN DIGOEL,9302,ARIMOP,930209
PAPUA SELATAN,93,BOVEN DIGOEL,9302,BOMAKIA,930206
PAPUA SELATAN,93,BOVEN DIGOEL,9302,FIRIWAGE,930213
PAPUA SELATAN,93,BOVEN DIGOEL,9302,FOFI,930210
PAPUA SELATAN,93,BOVEN DIGOEL,9302,INIYANDIT,930208
PAPUA SELATAN,93,BOVEN DIGOEL,9302,JAIR,930205
PAPUA SELATAN,93,BOVEN DIGOEL,9302,KAWAGIT,930220
PAPUA SELATAN,93,BOVEN DIGOEL,9302,KI,930219
PAPUA SELATAN,93,BOVEN DIGOEL,9302,KOMBAY,930216
PAPUA SELATAN,93,BOVEN DIGOEL,9302,KOMBUT,930207
PAPUA SELATAN,93,BOVEN DIGOEL,9302,KOUH,930204
PAPUA SELATAN,93,BOVEN DIGOEL,9302,MANDOBO,930201
PAPUA SELATAN,93,BOVEN DIGOEL,9302,MANGGELUM,930212
PAPUA SELATAN,93,BOVEN DIGOEL,9302,MINDIPTANA,930202
PAPUA SELATAN,93,BOVEN DIGOEL,9302,NINATI,930217
PAPUA SELATAN,93,BOVEN DIGOEL,9302,SESNUK,930218
PAPUA SELATAN,93,BOVEN DIGOEL,9302,SUBUR,930215
PAPUA SELATAN,93,BOVEN DIGOEL,9302,WAROPKO,930203
PAPUA SELATAN,93,BOVEN DIGOEL,9302,YANIRUMA,930214
PAPUA SELATAN,93,MAPPI,9303,ASSUE,930306
PAPUA SELATAN,93,MAPPI,9303,BAMGI,930313
PAPUA SELATAN,93,MAPPI,9303,CITAK-MITAK,930303
PAPUA SELATAN,93,MAPPI,9303,EDERA,930304
PAPUA SELATAN,93,MAPPI,9303,HAJU,930305
PAPUA SELATAN,93,MAPPI,9303,KAIBAR,930307
PAPUA SELATAN,93,MAPPI,9303,MAMBIOMAN BAPAI,930302
PAPUA SELATAN,93,MAPPI,9303,MINYAMUR,930309
PAPUA SELATAN,93,MAPPI,9303,OBAA,930301
PAPUA SELATAN,93,MAPPI,9303,PASSUE,930308
PAPUA SELATAN,93,MAPPI,9303,PASSUE BAWAH,930314
PAPUA SELATAN,93,MAPPI,9303,SYAHCAME,930311
PAPUA SELATAN,93,MAPPI,9303,TI ZAIN,930315
PAPUA SELATAN,93,MAPPI,9303,VENAHA,930310
PAPUA SELATAN,93,MAPPI,9303,YAKOMI,930312
PAPUA SELATAN,93,MERAUKE,9301,ANIMHA,930113
PAPUA SELATAN,93,MERAUKE,9301,ELIKOBAL,930110
PAPUA SELATAN,93,MERAUKE,9301,ILWAYAB,930120
PAPUA SELATAN,93,MERAUKE,9301,JAGEBOB,930107
PAPUA SELATAN,93,MERAUKE,9301,KAPTEL,930117
PAPUA SELATAN,93,MERAUKE,9301,KIMAAM,930104
PAPUA SELATAN,93,MERAUKE,9301,KONTUAR,930122
PAPUA SELATAN,93,MERAUKE,9301,KURIK,930111
PAPUA SELATAN,93,MERAUKE,9301,MALIND,930114
PAPUA SELATAN,93,MERAUKE,9301,MERAUKE,930101
PAPUA SELATAN,93,MERAUKE,9301,MUTING,930102
PAPUA SELATAN,93,MERAUKE,9301,NAUKENJERAI,930112
PAPUA SELATAN,93,MERAUKE,9301,NGGUTI,930116
PAPUA SELATAN,93,MERAUKE,9301,OKABA,930103
PAPUA SELATAN,93,MERAUKE,9301,PADUA,930121
PAPUA SELATAN,93,MERAUKE,9301,SEMANGGA,930105
PAPUA SELATAN,93,MERAUKE,9301,SOTA,930108
PAPUA SELATAN,93,MERAUKE,9301,TABONJI,930118
PAPUA SELATAN,93,MERAUKE,9301,TANAH MIRING,930106
PAPUA SELATAN,93,MERAUKE,9301,TUBANG,930115
PAPUA SELATAN,93,MERAUKE,9301,ULILIN,930109
PAPUA SELATAN,93,MERAUKE,9301,WAAN,930119
SULAWESI BARAT,76,MAJENE,7605,BANGGAE,760501
SULAWESI BARAT,76,MAJENE,7605,BANGGAE TIMUR,760508
SULAWESI BARAT,76,MAJENE,7605,MALUNDA,760504
SULAWESI BARAT,76,MAJENE,7605,PAMBOANG,760502
SULAWESI BARAT,76,MAJENE,7605,SENDANA,760503
SULAWESI BARAT,76,MAJENE,7605,TAMMERODO SENDANA,760506
SULAWESI BARAT,76,MAJENE,7605,TUBO SENDANA,760507
SULAWESI BARAT,76,MAJENE,7605,ULUMANDA,760505
SULAWESI BARAT,76,MAMASA,7603,ARALLE,760302
SULAWESI BARAT,76,MAMASA,7603,BALLA,760312
SULAWESI BARAT,76,MAMASA,7603,BAMBANG,760311
SULAWESI BARAT,76,MAMASA,7603,BUNTUMALANGKA,760316
SULAWESI BARAT,76,MAMASA,7603,MAMASA,760303
SULAWESI BARAT,76,MAMASA,7603,MAMBI,760301
SULAWESI BARAT,76,MAMASA,7603,MEHALAAN,760317
SULAWESI BARAT,76,MAMASA,7603,MESSAWA,760307
SULAWESI BARAT,76,MAMASA,7603,NOSU,760313
SULAWESI BARAT,76,MAMASA,7603,PANA,760304
SULAWESI BARAT,76,MAMASA,7603,RANTEBULAHAN TIMUR,760315
SULAWESI BARAT,76,MAMASA,7603,SESENAPADANG,760308
SULAWESI BARAT,76,MAMASA,7603,SUMARORONG,760306
SULAWESI BARAT,76,MAMASA,7603,TABANG,760310
SULAWESI BARAT,76,MAMASA,7603,TABULAHAN,760305
SULAWESI BARAT,76,MAMASA,7603,TANDUK KALUA,760309
SULAWESI BARAT,76,MAMASA,7603,TAWALIAN,760314
SULAWESI BARAT,76,MAMUJU,7602,BONEHAU,760215
SULAWESI BARAT,76,MAMUJU,7602,KALUKKU,760203
SULAWESI BARAT,76,MAMUJU,7602,KALUMPANG,760204
SULAWESI BARAT,76,MAMUJU,7602,KEP. BALA BALAKANG,760216
SULAWESI BARAT,76,MAMUJU,7602,MAMUJU,760201
